,Empresa,Data Emissão,Data Competência,Número Nota Fiscal,Série,CNPJ Prestador,Código Serviço Municipal,Filial,Tipo Tributação,Benefício Fiscal,Tipo NF,Optante Simples,Fornecedor,Valor Serviço,Valor Dedução,Aliquota ISS,ISS Retido,Analise ISS,Município Prestador,INSS Retido 11%,IRRF (1708),IRRF (8045),PCC (5952),PIS (5979),COFINS (5960),Líquido,Comentario,Cei,filial_formatada,Município,check_filial_prest_mun
3493,Power Safe,2021-10-05,,2976,,20380223000139,1401,02.435.993/0001-50,,,,N,POWER LINE SISTEMAS DE ENERGIA LTDA,150.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1401 | Cód.LC: 14.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Caxias do Sul | Cidade Prestação: Caxias do Sul,Caxias do Sul,16.5,0.0,0,0.0,0,0,133.5,"Pedidos: Data de Vencimento: 30/10/2021 | Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS)",,02435993000150,,False
3494,RG LOG,2021-10-05,,12748,,21590695000189,2800,10.213.051/0013-99,,,,N,EASYCARRO SERVICOS DE TECNOLOGIA LTDA.,2324.0,,2.9,67.4,Regra Encontrada: SIM | Cód: 2800 | Cód.LC: 1.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,0.0,0,0.0,0,0,2256.6,"1 Servico de consulta. 2.324,00 ""Consultas realizadas em setembro de 2021; 8 CNH consultadas por R$ 14,00; 770 Placas consultadas por R$ 2.310,00"" | Licenciamento ou cessão de direito de uso de programas de computação, inclusive distribuição.",,10213051001399,,False
3495,RG LOG,2021-10-05,,5,,42388386000109,6807,10.213.051/0013-99,,,,S,LUIZA BRESSER GRUNWALD 45780477841,2800.0,,5.0,140.0,Regra Encontrada: SIM | Cód: 6807 | Cód.LC: 13.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,0.0,0,0.0,0,0,2660.0,"Serviço de design gráfico e fotografia para mídias internas externas. | Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres",,10213051001399,,False
3496,RG LOG,2021-10-05,,17,,40732264000154,1412,10.213.051/0009-02,,,,S,DAIANE CARVALHO DOS ANJOS SILVA 38854843822,3500.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1412 | Cód.LC: 14.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: São Vicente | Cidade Prestação: São Vicente,São Vicente,0.0,0.0,0,0.0,0,0,3500.0,Pedidos: Data de Vencimento: 00/00/0000 | Funilaria e lanternagem,,10213051000902,São Paulo,False
3497,Prime,2021-10-05,,4270,,20398668000146,107,21.917.552/0001-39,,,,S,ADM SOLUCOES TECNOLOGICAS LTDA - ME,549.9,,0.0,0.0,Regra Encontrada: SIM | Cód: 0107 | Cód.LC: 1.07 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Barra do Garças | Cidade Prestação: Barra do Garças,Barra do Garças,0.0,0.0,0,0.0,0,0,549.9,"Pedidos: Data de Vencimento: 00/00/0000 | Suporte técnico em informática, inclusive instalação, configuração e manutenção de programas de computação e bancos de dados",,21917552000139,Rio de Janeiro,False
3498,TimeNow,2021-10-05,,111504,,32223020000118,3205,01.208.413/0001-29,,,,N,FLASH TECNOLOGIA E PAGAMENTOS LTDA,3781.61,,2.0,75.63,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,56.72,0,175.85,0,0,3473.41,Pedidos: Data de Vencimento: 25/10/2021 | Administração de benefícios relativos a planos de assistência à saúde.,,01208413000129,,False
3499,TimeNow,2021-10-05,,13,,26393373000163,802,01.208.413/0001-29,,,,S,"IRRADIARE JEV CONSULTORIA E SOLUCOES EM SUSTENTABILIDADE, MEIO AMBIENTE E ENERGIAS RENOVAVEIS LTDA",18321.43,,0.0,0.0,Regra Encontrada: SIM | Cód: 802 | Cód.LC: 8.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Vitória | Cidade Prestação: Vitória,Vitória,2015.36,0.0,0,0.0,0,0,16306.07,"Pedidos: Data de Vencimento: 00/00/0000 | Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza",,01208413000129,,False
3500,TimeNow,2021-10-05,,13096,,3452290000100,5762,01.208.413/0001-29,,,,N,"CAPITULO SAO PAULO, BRASIL DO PROJECT MANAGEMENT INSTITUTE",9306.0,,5.0,465.3,Regra Encontrada: SIM | Cód: 5762 | Cód.LC: 8.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,1023.66,139.59,0,432.73,0,0,7244.72,"Pedidos: Data de Vencimento: 06/10/2021 | Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza.",,01208413000129,,False
3501,TimeNow,2021-10-05,,3,,42751236000100,1303,01.208.413/0001-29,,,,S,GABRIELA SANTOS GOMES DE CASTRO 04017193161,450.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1303 | Cód.LC: 13.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Campo Grande | Cidade Prestação: Campo Grande,Campo Grande,0.0,0.0,0,0.0,0,0,450.0,"Pedidos: Data de Vencimento: 00/00/0000 | Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres",,01208413000129,,False
3502,Grupo Fênix,2021-10-05,,202100000003116,,14419036000119,105,35.625.059/0001-50,,,,N,NEPHROSYS SUPORTE E MANUTENCAO COMPUTACIONAL,1415.7,,0.0,0.0,Regra Encontrada: SIM | Cód: 105 | Cód.LC: 1.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Porto Alegre | Cidade Prestação: Porto Alegre,Porto Alegre,0.0,0.0,0,0.0,0,0,1415.7,Pedidos: Data de Vencimento: 02/11/2021 | Licenciamento ou cessão de direito de uso de programas de computação,,35625059000150,,False
3503,Grupo Fênix,2021-10-05,,668,,20684152000168,1303,01.274.856/0001-18,,,,S,DANILO JOSE PINHEIRO PUBLICIDADE,3750.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1303 | Cód.LC: 13.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: São Carlos | Cidade Prestação: São Carlos,São Carlos,0.0,0.0,0,0.0,0,0,3750.0,"SERVIÇOS PRESTADOS DE HOUSE AGENCIA | Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres",,01274856000118,,False
3504,Grupo Fênix,2021-10-05,,82,,28037774000106,4030,01.274.856/0002-07,,,,S,IMEDMONTI SERVICOS MEDICOS - EIRELI - ME,10600.0,,2.0,212.0,Regra Encontrada: SIM | Cód: 4030 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,0.0,0,0.0,0,0,10388.0,"SERVIÇOS MÉDICOS PRESTADOS DECLARO QUE OS SERVIÇOS FORAM PRESTADOS PESSOALMENTE PELOS SÓCIOS , SEM CONCURSO DE EMPREGADOS OU AUXILIARES . DISPENSADO DE RETENÇÃO DE 11 % PARA SEGURIDADE . DISPENSADO NOS TERMOS DO ARTIGO 120 , INCISO III DA INSTRUÇÃO NORMATIVA REB 971 , DE NOVEMBRO / 2009 . EMPRESA OP TANTE PELO SIMPLES NACIONAL | Medicina e biomedicina",,01274856000207,,False
3505,RG LOG,2021-10-05,,689,,2519244000100,3101,10.213.051/0010-46,,,,S,PROX TECNOLOGIA LTDA,49.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 3101 | Cód.LC: 31.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Anápolis | Cidade Prestação: Anápolis,Anápolis,0.0,0.0,0,0.0,0,0,49.0,"Pedidos: Data de Vencimento: 00/00/0000 | Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres",,10213051001046,,False
3506,RG LOG,2021-10-05,,12,,41488372000196,1899,10.213.051/0013-99,,,,S,RODOLPHO MOSER,22000.0,,5.0,1100.0,Regra Encontrada: SIM | Cód: 1899 | Cód.LC: 17.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,0.0,0,0.0,0,0,20900.0,"Prestação de Serviços Competência de OUTUBRO 2021. | Planejamento, coordenação, programação ou organização técnica, financeira ou administrativa",,10213051001399,,False
3507,prepona,2021-10-05,,8240,,22755266000349,110401,04.007.427/0001-72,,,,N,ACCESS GESTAO DE DOCUMENTOS LTDA.,619.81,,0.0,0.0,Regra Encontrada: SIM | Cód: 11.04.01 | Cód.LC: 11.04 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: SIM | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,619.81,"Pedidos: Data de Vencimento: 04/11/2021 | armazenamento, guarda ou depósito de bens",,04007427000172,,False
3508,Rtsc - 1M2,2021-10-05,,1283,,22887141000100,2684,30.094.470/0001-22,,,,S,TELLEGROUP SOFTWARE E DADOS LTDA,400.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 2684 | Cód.LC: 1.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,44.0,0.0,0,0.0,0,0,344.4,"PRESTAÇÃO DE SERVIÇOS DE TELEFONIA E PABX NO MÊS DE OUTUBRO/2021. | Processamento, armazenamento ou hospedagem de dados, textos, imagens, vídeos, páginas eletrônicas, aplicativos e sistemas de informação, entre outros formatos, e congêneres",,30094470000122,São Paulo,True
3509,Rtsc - 1M2,2021-10-05,,64,,18099492000180,3158,30.094.470/0001-22,,,,S,GUIKASA SERVICOS EMPRESARIAIS EIRELI - ME,2243.72,,0.0,0.0,Regra Encontrada: SIM | Cód: 3158 | Cód.LC: 17.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,246.81,0.0,0,0.0,0,0,1884.72,"*** Serviços Prestados - Agosto - 2021*** Empresa optante pelo regime do Simples Nacional, conforme a Lei Complementar 123/2006. | Datilografia, digitação, estenografia, expediente, secretaria em geral, resposta audível, redação, edição, interpretação, revisão, tradução, apoio e infra-estrutura administrativa e congêneres",,30094470000122,São Paulo,True
3510,Grupo Fênix,2021-10-05,,394,,35050185000123,1899,01.274.856/0002-07,,,,S,MEDVALUE ASSESSORIA E GESTAO EMPRESARIAL LTDA,10782.53,,5.0,539.13,Regra Encontrada: SIM | Cód: 1899 | Cód.LC: 17.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,0.0,0,0.0,0,0,10243.4,"Servicos combinados de escritorio e apoio administrativo | Planejamento, coordenação, programação ou organização técnica, financeira ou administrativa",,01274856000207,,False
3511,RG LOG,2021-10-05,,5,,37541303000121,1401,03.919.089/0002-63,,,,S,AMERICANA TRUCK CENTER COMERCIO E SERVICOS AUTOMOTIVOS LTDA,600.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1401 | Cód.LC: 14.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Americana | Cidade Prestação: Americana,Americana,66.0,0.0,0,0.0,0,0,534.0,"Pedidos: Data de Vencimento: 00/00/0000 | Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS)",,03919089000263,,False
3512,Rg Log,2021-10-05,,133,,14876715000117,1402,27.641.439/0003-11,,,,S,JOAO ALVARO MILHEIRO DE SOUZA 16226902817,170.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1402 | Cód.LC: 14.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Cubatão | Cidade Prestação: Cubatão,Cubatão,0.0,0.0,0,0.0,0,0,170.0,Pedidos: Data de Vencimento: 00/00/0000 | Assistência técnica,,27641439000311,,False
3513,Rg Log,2021-10-05,,482,,27140695000163,1406,27.641.439/0003-11,,,,S,SANTOS & ZANON TECNOLOGIA E SEGURANCA EIRELI,3770.4,,0.0,0.0,Regra Encontrada: SIM | Cód: 1406 | Cód.LC: 14.06 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Vinhedo | Cidade Prestação: Vinhedo,Vinhedo,0.0,0.0,0,0.0,0,0,3770.4,"Pedidos: Data de Vencimento: 00/00/0000 | Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido",,27641439000311,,False
3514,Rg Log,2021-10-05,,989,,37514905000190,1101,27.641.439/0003-11,,,,S,LAVALOG PARKING LTDA,4720.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1101 | Cód.LC: 11.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Cubatão | Cidade Prestação: Cubatão,Cubatão,0.0,0.0,0,0.0,0,0,4720.0,"Pedidos: Data de Vencimento: 00/00/0000 | Guarda e estacionamento de veículos terrestres automotores, de aeronaves e de embarcações",,27641439000311,,False
3515,Prime,2021-10-05,,282,,20427958000170,110101,21.917.552/0001-39,,,,S,COP GUARD,9100.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 11.01.01 | Cód.LC: 11.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: SIM | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,9100.0,Pedidos: Data de Vencimento: 00/00/0000 | guarda e estacionamento de veículos terrestres automotores,,21917552000139,Rio de Janeiro,True
3516,TimeNow,2021-10-05,,2052,,24572824000102,402,01.208.413/0001-29,,,,S,ARASERV SERVICOS LTDA,247.5,,0.0,0.0,Regra Encontrada: SIM | Cód: 402 | Cód.LC: 4.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Aracruz | Cidade Prestação: Aracruz,Aracruz,0.0,0.0,0,0.0,0,0,247.5,"Pedidos: Data de Vencimento: 01/11/2021 | Análises clínicas, patologia, eletricidade médica, radioterapia, quimioterapia, ultra-sonografia, ressonância magnética, radiologia, tomografia e congêneres",,01208413000129,,False
3517,TimeNow,2021-10-05,,3386055,,27578434000120,423,01.208.413/0001-29,,,,N,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,455689.19,,0.0,0.0,Regra Encontrada: SIM | Cód: 0423 | Cód.LC: 4.23 | Buscar ISS Munic. Prestação: SIM | Analisar CEPOM: NÃO | Analisar ISS LC: SIM | Cidade Prestador: Vitória | Cidade Prestação: Vitória,Vitória,0.0,0.0,0,0.0,0,0,455689.19,"Pedidos: Data de Vencimento: 00/00/0000 | Outros planos de saúde que se cumpram através de serviços de terceiros contratados, credenciados, cooperados ou apenas pagos pelo operador do plano mediante indicação do beneficiário  (Vide Lei Complementar nº , de )",,01208413000129,,False
3518,Rg Log,2021-10-05,,571524,,15664649000184,2800,27.641.439/0001-50,,,,N,GPBR PARTICIPAÇÕES LTDA,655.0,,2.9,19.0,Regra Encontrada: SIM | Cód: 2800 | Cód.LC: 1.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,0.0,0,0.0,0,0,636.0,"Taxa da empresa para o período finalizado em 2021-10-31 / Token_202110029200279 / Vencimento: 2021-11-03 / Forma de Pagamento: BR - Boleto bancário / https://lrm-short.herokuapp.com/JzS4kz0L /\n-\nEnterprise Subscription - Taxa da empresa para o período 2021-10-01 - 2021-10-31 - 1 - R$ 655.00\nTrib Aprox R$ 189.30 Federal, R$ 0 Estaduais, R$ 13.82 Municipal Fonte IBPT | Licenciamento ou cessão de direito de uso de programas de computação, inclusive distribuição.",,27641439000150,,False
3519,Power Safe,2021-10-05,,130690,,19184315000164,2800,06.282.480/0001-07,,,,N,MOMENTIVE BRASIL INTERNET EIRELI,109.0,,2.9,3.16,Regra Encontrada: SIM | Cód: 2800 | Cód.LC: 1.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,0.0,0,0.0,0,0,105.84,"Plataforma de pesquisas e questionarios online | Licenciamento ou cessão de direito de uso de programas de computação, inclusive distribuição.",,06282480000107,,False
3520,RG LOG,2021-10-05,,231,,9371267000160,1401,03.919.089/0002-63,,,,S,REGINA C. O. R. DA SILVA,200.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1401 | Cód.LC: 14.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Cordeirópolis | Cidade Prestação: Cordeirópolis,Cordeirópolis,22.0,0.0,0,0.0,0,0,178.0,"Pedidos: Data de Vencimento: 00/00/0000 | Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS)",,03919089000263,,False
3521,RG LOG,2021-10-05,,25,,39886463000138,1401,03.919.089/0002-63,,,,S,EDGAR DE ALMEIDA CARDOSO 00279254555,500.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1401 | Cód.LC: 14.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Limeira | Cidade Prestação: Limeira,Limeira,55.0,0.0,0,0.0,0,0,445.0,"Pedidos: Data de Vencimento: 00/00/0000 | Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS)",,03919089000263,,False
3522,VB COSMETICOS,2021-10-05,,202100000000009,,33683010000128,1702,39.255.857/0001-98,,,,S,BRUNA OLIVEIRA MANHAES,260.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1702 | Cód.LC: 17.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Niterói | Cidade Prestação: Niterói,Niterói,28.6,0.0,0,0.0,0,0,231.4,"Pedidos: Data de Vencimento: 00/00/0000 | Datilografia, digitação, estenografia, expediente, secretaria em geral, resposta audível, redação, edição, interpretação, revisão, tradução, apoio e infra-estrutura administrativa e congêneres",,39255857000198,São Paulo,False
3523,Rg Log,2021-10-05,,129629,,27782559000177,3115,27.641.439/0003-11,,,,N,TELERISCO - INFORMACOES INTEGRADAS DE RISCOS S.A.,342.8,,5.0,17.14,Regra Encontrada: SIM | Cód: 03115 | Cód.LC: 17.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,5.14,0,15.94,0,0,304.58,"REFERENTE AO VALOR DE NOSSOS SERVICOS PRESTADOS DE TELERISCO Competencia: setembro/2021 Conforme recibo: 01092100138501 INFORMATIVO CONF. LEI 12741/1, ART. 1 E 2, VALOR APROX. DOS TRIBUTOS SOBRE O SERVICO PRESTADO (ISS,PIS E COFINS) R$ 29,65 | Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares. Consultoria e assessoria econômica ou financeira.",,27641439000311,,False
3524,Layne,2021-10-05,,20211958,,16669442000165,1705,10.242.636/0001-01,,,,N,CONAPE SERVICOS LTDA,4940.75,,0.0,0.0,Regra Encontrada: SIM | Cód: 1705 | Cód.LC: 17.05 | Buscar ISS Munic. Prestação: SIM | Analisar CEPOM: NÃO | Analisar ISS LC: SIM | Cidade Prestador: Belo Horizonte | Cidade Prestação: Belo Horizonte,Belo Horizonte,0.0,741.11,0,0.0,0,0,4199.64,"Pedidos: Data de Vencimento: 05/11/2021 | Fornecimento de mão-de-obra, mesmo em caráter temporário, inclusive de empregados ou trabalhadores, avulsos ou temporários, contratados pelo prestador de serviço",,10242636000101,Rio de Janeiro,False
3525,TimeNow,2021-10-05,,2021116,,30881383000115,1712,01.208.413/0001-29,,,,S,NGO SOLUCOES EM PROCESSOS LTDA,14000.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1712 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Belo Horizonte | Cidade Prestação: Belo Horizonte,Belo Horizonte,0.0,0.0,0,0.0,0,0,14000.0,"Pedidos: Data de Vencimento: 00/00/0000 | Administração em geral, inclusive de bens e negócios de terceiros",,01208413000129,,False
3526,TimeNow,2021-10-05,,57852,,28164937000111,802,01.208.413/0001-29,,,,N,INSTITUTO EUVALDO LODI - IEL-ES,528.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 802 | Cód.LC: 8.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Vitória | Cidade Prestação: Vitória,Vitória,58.08,7.92,0,24.55,0,0,437.45,"Pedidos: Data de Vencimento: 18/10/2021 | Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza",,01208413000129,,False
3527,Grupo Fênix,2021-10-05,,1555,,3788787000196,1410,01.274.856/0001-18,,,,N,VITRINE GLOBALTECH LAVANDERIA LTDA,6001.33,,0.0,0.0,Regra Encontrada: SIM | Cód: 1410 | Cód.LC: 14.10 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Cajamar | Cidade Prestação: Cajamar,Cajamar,0.0,0.0,0,0.0,0,0,6001.33,HIGIENIZAÇÃO DE ROUPAS | Tinturaria e lavanderia,,01274856000118,,False
